Record ID,Contributor,Contributor aliases,Title,Title aliases,Year,Publisher,ISBN,Canon sources,Collectibility tier,Search priority,First edition notes,Strong buy GBP,Bargain GBP,Evidence confidence,Source,Search tier
openlibrary:OL21124687W,Jitka Jedlicka,Urs Stahel | Jan Jedlicka,Jitka Jedlicka 200 M,,2017,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21124687W,BROAD
openlibrary:OL26784353W,Jo Ann Callis,Francine Prose,Jo Ann Callis,,2014,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL26784353W,BROAD
openlibrary:OL33077871W,Joachim Brohm,,"Brohm, Ottersbach",,2009,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33077871W,BROAD
openlibrary:OL17564762W,Joakim Eneroth,,Joakim Eneroth,,2011,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17564762W,BROAD
openlibrary:OL9579940M,Joan Colom,Marta Gili | Agnes Sire,Joan Colom,,2006,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9579940M,BROAD
openlibrary:OL2859642W,Joan Fontcuberta,,Landscapes without memory,,2005,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2859642W,BROAD
openlibrary:OL21311374W,Joan Fontcuberta,,Pandora's Camera,,2014,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21311374W,BROAD
openlibrary:OL23136028W,Joan Fontcuberta,,The photography of nature & The nature of photography,,2013,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL23136028W,BROAD
openlibrary:OL34642085W,JoAnn Verburg,,Interruptions,,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL34642085W,BROAD
openlibrary:OL24152423W,Joanna Piotrowska,,FROWST,,2014,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24152423W,BROAD
openlibrary:OL33034117W,Jocelyn Lee,,Nowhere but here,,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33034117W,BROAD
openlibrary:OL2133121W,Jochen Gerz,,Wenn sie alleine waren,,2002,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2133121W,BROAD
openlibrary:OL3537356W,Jock Sturges,,Jock Sturges,,1996,Scalo,,Specialist photography publisher backlist: Scalo | Specialist photography publisher backlist: Aperture | Specialist photography publisher backlist: Steidl,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3537356W,BROAD
openlibrary:OL33064305W,Jock Sturges,,Life ~ time,,2008,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33064305W,BROAD
openlibrary:OL20919052W,Jock Sturges,,Misty Dawn,,2008,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20919052W,BROAD
openlibrary:OL3537353W,Jock Sturges,,Notes,,2004,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3537353W,BROAD
openlibrary:OL3537354W,Jock Sturges,,Radiant identities,,1994,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3537354W,BROAD
openlibrary:OL3537355W,Jock Sturges,,The Last Day of Summer,,1991,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3537355W,BROAD
openlibrary:OL8937183W,Jodi Bieber,,Between Dogs And Wolves,,2007,Dewi Lewis,,Specialist photography publisher backlist: Dewi Lewis,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8937183W,BROAD
openlibrary:OL33282161W,Joe Deal,,Indian bingo,,2009,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33282161W,BROAD
openlibrary:OL8925926W,Joel Grey,,Joel Grey,,2006,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8925926W,BROAD
openlibrary:OL21209005W,Joel Meyerowitz,Ann Beattie,Joel Meyerowitz,,2019,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21209005W,BROAD
openlibrary:OL16668044W,Joel Meyerowitz,,Legacy,,2009,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16668044W,BROAD
openlibrary:OL20751777W,Joel Meyerowitz,Melissa O' Shaughnessy,Perfect Strangers,,2020,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20751777W,BROAD
openlibrary:OL20041886W,Joel Meyerowitz,,Seeing things,,2016,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20041886W,BROAD
openlibrary:OL3995382W,Joel-Peter Witkin,,"Harms Way: Lust & Madness, Murder & Mayhem",,1994,Twin Palms,,Specialist photography publisher backlist: Twin Palms,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3995382W,BROAD
openlibrary:OL3995385W,Joel-Peter Witkin,,The bone house,,1998,Twin Palms,,Specialist photography publisher backlist: Twin Palms,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3995385W,BROAD
openlibrary:OL3995386W,Joel-Peter Witkin,,Witkin,,1992,Scalo,,Specialist photography publisher backlist: Scalo | Specialist photography publisher backlist: Thames & Hudson,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3995386W,BROAD
openlibrary:OL3258219W,Joel Sternfeld,,American Prospects,,1987,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3258219W,BROAD
openlibrary:OL17516756W,Joel Sternfeld,,I Dubai,,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17516756W,BROAD
openlibrary:OL3258221W,Joel Sternfeld,,Joel Sternfeld,,2006,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3258221W,BROAD
openlibrary:OL3258222W,Joel Sternfeld,,Stranger passing,,2001,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3258222W,BROAD
openlibrary:OL3258217W,Joel Sternfeld,,Sweet earth,,2006,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3258217W,BROAD
openlibrary:OL15503882W,Joel Sternfeld,Stefania Galante | Alexander Stille,Treading on kings,,2002,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15503882W,BROAD
openlibrary:OL3258223W,Joel Sternfeld,John Stilgoe | Adam Gopnik,Walking the High Line,,2001,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3258223W,BROAD
openlibrary:OL3258218W,Joel Sternfeld,,When it changed,,2008,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3258218W,BROAD
openlibrary:OL32125745W,Johanna-Maria Fritz,,Like a bird,,2021,L'Artiere,,Specialist photography publisher backlist: L'Artiere,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32125745W,BROAD
openlibrary:OL15975636W,John B. Ravenal,,Sally Mann,,2011,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15975636W,BROAD
openlibrary:OL15340720W,John Berger,,Between the Eyes,,2005,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15340720W,BROAD
openlibrary:OL17461617W,John Berger,,In The Face Of Silence,,2011,Dewi Lewis,,Specialist photography publisher backlist: Dewi Lewis,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17461617W,BROAD
openlibrary:OL1980170W,John Berger,,Jitka Hanzlova,,2006,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL1980170W,BROAD
openlibrary:OL17361343W,John Berger,,Understanding a Photograph,,1967,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17361343W,BROAD
openlibrary:OL19725875W,John Chiara,,John Chiara,,2017,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19725875W,BROAD
openlibrary:OL17530850W,John Cohen,,Past Present Peru,,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17530850W,BROAD
openlibrary:OL33204875W,John Davies,,The British landscape,,2006,Chris Boot,,Specialist photography publisher backlist: Chris Boot,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33204875W,BROAD
openlibrary:OL6632951W,John Demos,,Shadows of Silence,,2003,Dewi Lewis,,Specialist photography publisher backlist: Dewi Lewis,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL6632951W,BROAD
openlibrary:OL4993649W,John Divola,,Dogs Chasing My Car in the Desert,,2004,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4993649W,BROAD
openlibrary:OL16307536W,John Divola,,Green of this notebook,,2009,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16307536W,BROAD
openlibrary:OL20356764W,John Divola,,John Divola,,2013,Skinnerboox,,Specialist photography publisher backlist: Skinnerboox,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20356764W,BROAD
openlibrary:OL31852543W,John Divola,,Scapes,,2022,Skinnerboox,,Specialist photography publisher backlist: Skinnerboox,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL31852543W,BROAD
openlibrary:OL32082385W,John Divola,,Terminus,,2021,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32082385W,BROAD
openlibrary:OL4993652W,John Divola,David Campany | Jan Tumlir,Three acts,,2006,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4993652W,BROAD
openlibrary:OL25635719W,John Divola,,Vandalism,,2018,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25635719W,BROAD
openlibrary:OL3763253W,John Dugdale,,Lengthening Shadows Before Nightfall,,1995,Twin Palms,,Specialist photography publisher backlist: Twin Palms,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3763253W,BROAD
openlibrary:OL3009046W,John Flattau,,Bridges,,1985,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3009046W,BROAD
openlibrary:OL21272115W,John Gossage,Marlene Klein,John Gossage,,2010,Aperture,,Specialist photography publisher backlist: Aperture | Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21272115W,BROAD
openlibrary:OL21204096W,John Gossage,,John Gossage : Should Nature Change,,2019,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21204096W,BROAD
openlibrary:OL21150952W,John Gossage,,Looking up Ben James,,2017,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21150952W,BROAD
openlibrary:OL8842280W,John Gossage,,There and gone,,1997,Nazraeli Press,,Specialist photography publisher backlist: Nazraeli Press,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8842280W,BROAD
